KCPC2_CD, KCPC2_NM, CPC21_CD, CPC21_EN_NM, ISIC4_CD, ISIC4_KO_NM, ISIC4_EN_NM, KSIC10_CD, KSIC10_KO_NM, HS2017_CD, HS2017_KO_NM, HS2017_EN_NM
1346,자두,1346,Plums and sloes,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1152,"채소, 화훼 및 과실작물 시설 재배업",80940,자두와 슬로(sloe),Plums and sloes
1347,감,1349,Other pome fruits and stone fruits,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1131,과실작물 재배업,81090,기타,Other
1347,감,1349,Other pome fruits and stone fruits,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1152,"채소, 화훼 및 과실작물 시설 재배업",81090,기타,Other
1348,대추,1349,Other pome fruits and stone fruits,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1131,과실작물 재배업,81090,기타,Other
1348,대추,1349,Other pome fruits and stone fruits,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1152,"채소, 화훼 및 과실작물 시설 재배업",81090,기타,Other
1349,기타 인과류 및 핵과류.,1349,Other pome fruits and stone fruits,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1131,과실작물 재배업,81090,기타,Other
1349,기타 인과류 및 핵과류.,1349,Other pome fruits and stone fruits,124,이과 및 핵과 재배업,Growing of pome fruits and stone fruits,1152,"채소, 화훼 및 과실작물 시설 재배업",81090,기타,Other
1351,커런트 및 구즈베리,1351,Currants and gooseberries,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,81030,흑색ㆍ백색ㆍ적색의 커런트(currant)와 구즈베리(gooseberry),"Black, white or red currants and gooseberries"
1351,커런트 및 구즈베리,1351,Currants and gooseberries,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",81030,흑색ㆍ백색ㆍ적색의 커런트(currant)와 구즈베리(gooseberry),"Black, white or red currants and gooseberries"
1352,키위,1352,Kiwi fruit,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,81050,키위프루트(kiwifruit),Kiwifruit
1352,키위,1352,Kiwi fruit,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",81050,키위프루트(kiwifruit),Kiwifruit
1353,나무딸기류,1353,"Raspberries, blackberries, mulberries and loganberries",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,81020,나무딸기ㆍ검은나무딸기ㆍ오디ㆍ로간베리(loganberry),"Raspberries, blackberries, mulberries and loganberries"
1353,나무딸기류,1353,"Raspberries, blackberries, mulberries and loganberries",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",81020,나무딸기ㆍ검은나무딸기ㆍ오디ㆍ로간베리(loganberry),"Raspberries, blackberries, mulberries and loganberries"
1354,딸기,1354,Strawberries,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,81010,초본류 딸기,Strawberries
1354,딸기,1354,Strawberries,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",81010,초본류 딸기,Strawberries
1355,"기타 딸기류, 박시니엄 속의 과실",1355,Other berries; fruits of the genus <i>Vaccinium</i>,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,81040,크랜베리(cranberry)ㆍ빌베리(bilberry)와 그 밖의 박시니엄(Vaccinium)속의 과실,"Cranberries, bilberries and other fruits of the genus Vaccinium"
1355,"기타 딸기류, 박시니엄 속의 과실",1355,Other berries; fruits of the genus <i>Vaccinium</i>,230,임산물 채취업,Gathering of non-wood forest products,1152,"채소, 화훼 및 과실작물 시설 재배업",81090,기타,Other
1356,로우커스트두(캐러브),1356,Locust beans (carobs),125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,121292,로커스트콩(locust bean)(캐롭),Locust beans(carob)
1356,로우커스트두(캐러브),1356,Locust beans (carobs),125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",121292,로커스트콩(locust bean)(캐롭),Locust beans(carob)
1360,종자용 과실,1360,Fruit seeds,125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1123,종자 및 묘목 생산업,120999,기타,Other
1371,아몬드(껍데기가 있는 것),1371,"Almonds, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80211,껍데기를 벗기지 않은 것,In shell
1371,아몬드(껍데기가 있는 것),1371,"Almonds, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80211,껍데기를 벗기지 않은 것,In shell
1372,캐슈너트(껍데기가 있는 것),1372,"Cashew nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80131,껍데기를 벗기지 않은 것,In shell
1372,캐슈너트(껍데기가 있는 것),1372,"Cashew nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80131,껍데기를 벗기지 않은 것,In shell
1373,밤(껍데기가 있는 것),1373,"Chestnuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80241,껍데기를 벗기지 않은 것,In shell
1373,밤(껍데기가 있는 것),1373,"Chestnuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80241,껍데기를 벗기지 않은 것,In shell
1374,헤즐너트(껍데기가 있는 것),1374,"Hazelnuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80221,껍데기를 벗기지 않은 것,In shell
1374,헤즐너트(껍데기가 있는 것),1374,"Hazelnuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80221,껍데기를 벗기지 않은 것,In shell
1375,피스타치오(껍데기가 있는 것),1375,"Pistachios, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80251,껍데기를 벗기지 않은 것,In shell
1375,피스타치오(껍데기가 있는 것),1375,"Pistachios, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80251,껍데기를 벗기지 않은 것,In shell
1376,호두(껍데기가 있는 것),1376,"Walnuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80231,껍데기를 벗기지 않은 것,In shell
1376,호두(껍데기가 있는 것),1376,"Walnuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80231,껍데기를 벗기지 않은 것,In shell
1377,잣(껍데기가 있는 것),1379,"Other nuts (excluding wild edible nuts and groundnuts), in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80261,껍데기를 벗기지 않은 것,In shell
1377,잣(껍데기가 있는 것),1379,"Other nuts (excluding wild edible nuts and groundnuts), in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80270,콜라 너트(kola nut)[콜라(Cola)종],Kola nuts (Cola spp.)
1377,잣(껍데기가 있는 것),1379,"Other nuts (excluding wild edible nuts and groundnuts), in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80280,빈랑자(areca nut),Areca nuts
1377,잣(껍데기가 있는 것),1379,"Other nuts (excluding wild edible nuts and groundnuts), in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80290,기타,Other
1379,"기타 견과류(야생 식용 견과류 및 땅콩 제외, 껍데기가 있는 것)",1377,"Brazil nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,80121,껍데기를 벗기지 않은 것,In shell
1379,"기타 견과류(야생 식용 견과류 및 땅콩 제외, 껍데기가 있는 것)",1377,"Brazil nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80261,껍데기를 벗기지 않은 것,In shell
1379,"기타 견과류(야생 식용 견과류 및 땅콩 제외, 껍데기가 있는 것)",1377,"Brazil nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80270,콜라 너트(kola nut)[콜라(Cola)종],Kola nuts (Cola spp.)
1379,"기타 견과류(야생 식용 견과류 및 땅콩 제외, 껍데기가 있는 것)",1377,"Brazil nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80280,빈랑자(areca nut),Areca nuts
1379,"기타 견과류(야생 식용 견과류 및 땅콩 제외, 껍데기가 있는 것)",1377,"Brazil nuts, in shell",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",80290,기타,Other
1399,기타 과실,1359,"Other fruits, n.e.c.",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1131,과실작물 재배업,81070,감,Persimmons
1399,기타 과실,1359,"Other fruits, n.e.c.",125,기타 과실수 및 견과류 재배업,Growing of other tree and bush fruits and nuts,1152,"채소, 화훼 및 과실작물 시설 재배업",81090,기타,Other
1411,종자용 대두,1411,"Soya beans, seed for planting",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1123,종자 및 묘목 생산업,120110,종자,Seed
1412,기타 대두,1412,"Soya beans, other",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1110,곡물 및 기타 식량작물 재배업,120190,기타,Other
1421,종자용 땅콩,1421,"Groundnuts, seed for planting",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1123,종자 및 묘목 생산업,120230,종자,Seed
1422,땅콩(껍데기가 있는 것),1422,"Groundnuts, in shell",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120241,껍데기를 벗기지 않은 것,In shell
1431,종자용 목화씨,1431,"Cottonseed, seed for planting",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1123,종자 및 묘목 생산업,120721,종자,Seed
1432,기타 목화씨,1432,"Cottonseed, other",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120729,기타,Other
1441,아마인,1441,Linseed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120400,아마씨(부수었는지에 상관없다),"Linseed, whether or not broken."
1442,겨자씨,1442,Mustard seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120750,겨자씨,Mustard seeds
1443,유채씨,1443,Rape or colza seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120510,"저에루크산(low erucic acid) 유채(rape, colza)의 씨",Low erucic acid rape or colza seeds
1443,유채씨,1443,Rape or colza seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120590,기타,Other
1444,참깨,1444,Sesame seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120740,참깨,Sesamum seeds
1445,해바라기씨,1445,Sunflower seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120600,해바라기씨(부수었는지에 상관없다),"Sunflower seeds, whether or not broken."
1446,잇꽃씨,1446,Safflower seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120760,잇꽃[카르타무스 틴크토리우스(Carthamus tinctorius)] 종자,Safflower (Carthamus tinctorius) seeds
1447,들깨,1449,"Other oilseeds, n.e.c.",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120799,기타,Other
1449,그 밖의 기타 채유용 씨앗,1447,Castor oil seeds,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120730,피마자,Castor oil seeds
1449,그 밖의 기타 채유용 씨앗,1448,Poppy seed,111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120770,멜론 종자,Melon seeds
1449,그 밖의 기타 채유용 씨앗,1449,"Other oilseeds, n.e.c.",111,"곡물(쌀 제외), 콩류, 종실유 재배업","Growing of cereals (except rice), leguminous crops and oil seeds",1140,기타 작물 재배업,120791,양귀비씨,Poppy seeds
